"schema_name","table_name","approx_rows","column_id","column_name","sql_type","max_length","precision","scale","is_nullable"
"dbo","_InfoRg7335",0,7,"_Fld7338_RRRef","binary",16,0,0,0
"dbo","_InfoRg7335",0,8,"_Fld7339","datetime2",6,19,0,0
"dbo","_InfoRg7335",0,9,"_Fld7340","nvarchar",-1,0,0,0
"dbo","_InfoRg7335",0,10,"_Fld7341","binary",1,0,0,0
"dbo","_InfoRg7335",0,11,"_Fld7342","binary",1,0,0,0
"dbo","_InfoRg7335",0,12,"_Fld7343","nvarchar",100,0,0,0
"dbo","_InfoRg7335",0,13,"_Fld7344","datetime2",6,19,0,0
"dbo","_InfoRg7335",0,14,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg7346",0,1,"_Fld7347","binary",16,0,0,0
"dbo","_InfoRg7346",0,2,"_Fld7348","binary",1,0,0,0
"dbo","_InfoRg7346",0,3,"_Fld7349","datetime2",6,19,0,0
"dbo","_InfoRg7346",0,4,"_Fld7350","nvarchar",510,0,0,0
"dbo","_InfoRg7346",0,5,"_Fld7351","numeric",9,15,0,0
"dbo","_InfoRg7346",0,6,"_Fld7352","nvarchar",-1,0,0,0
"dbo","_InfoRg7346",0,7,"_Fld7353RRef","binary",16,0,0,0
"dbo","_InfoRg7346",0,8,"_Fld7354","binary",1,0,0,0
"dbo","_InfoRg7346",0,9,"_Fld7355","binary",1,0,0,0
"dbo","_InfoRg7346",0,10,"_Fld7356","varbinary",-1,0,0,0
"dbo","_InfoRg7346",0,11,"_Fld7357","numeric",9,10,0,0
"dbo","_InfoRg7346",0,12,"_Fld1648","numeric",5,7,0,0
"dbo","_InfoRg7361",308840,1,"_Fld7362","nvarchar",72,0,0,0
"dbo","_InfoRg7361",308840,2,"_Fld7363","datetime2",6,19,0,0
"dbo","_InfoRg7361",308840,3,"_Fld7364RRef","binary",16,0,0,0
"dbo","_InfoRg7361",308840,4,"_Fld7365","nvarchar",20,0,0,0
"dbo","_InfoRg7361",308840,5,"_Fld7366RRef","binary",16,0,0,0
"dbo","_InfoRg7361",308840,6,"_Fld7367RRef","binary",16,0,0,0
"dbo","_InfoRg7361",308840,7,"_Fld7368","numeric",5,8,0,0
"dbo","_InfoRg7361",308840,8,"_Fld7369","numeric",9,10,0,0
"dbo","_InfoRg7361",308840,9,"_Fld7370","nvarchar",72,0,0,0
"dbo","_InfoRg7361",308840,10,"_Fld7371","numeric",9,15,2,0
"dbo","_InfoRg7361",308840,11,"_Fld7372","numeric",9,15,2,0
"dbo","_InfoRg7361",308840,12,"_Fld7373","numeric",9,15,2,0
"dbo","_InfoRg7361",308840,13,"_Fld7374","numeric",9,15,2,0
"dbo","_InfoRg7361",308840,14,"_Fld7375","numeric",9,15,2,0
"dbo","_InfoRg7361",308840,15,"_Fld7376","numeric",9,15,2,0
"dbo","_InfoRg7361",308840,16,"_Fld7377","nvarchar",500,0,0,0
"dbo","_InfoRg7361",308840,17,"_Fld7378","nvarchar",40,0,0,0
"dbo","_InfoRg7361",308840,18,"_Fld7379","nvarchar",40,0,0,0
"dbo","_InfoRg7361",308840,19,"_Fld7380","nvarchar",40,0,0,0
"dbo","_InfoRg7361",308840,20,"_Fld7381_TYPE","binary",1,0,0,0
"dbo","_InfoRg7361",308840,21,"_Fld7381_RTRef","binary",4,0,0,0
"dbo","_InfoRg7361",308840,22,"_Fld7381_RRRef","binary",16,0,0,0
"dbo","_InfoRg7361",308840,23,"_Fld7382","varbinary",-1,0,0,0
"dbo","_InfoRg7361",308840,24,"_Fld7383","nvarchar",118,0,0,0
"dbo","_InfoRg7361",308840,25,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg7388",613338,1,"_Fld7389","nvarchar",72,0,0,0
"dbo","_InfoRg7388",613338,2,"_Fld7390_TYPE","binary",1,0,0,0
"dbo","_InfoRg7388",613338,3,"_Fld7390_RTRef","binary",4,0,0,0
"dbo","_InfoRg7388",613338,4,"_Fld7390_RRRef","binary",16,0,0,0
"dbo","_InfoRg7388",613338,5,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg7391",4,1,"_Fld7392RRef","binary",16,0,0,0
"dbo","_InfoRg7391",4,2,"_Fld7393","datetime2",6,19,0,0
"dbo","_InfoRg7391",4,3,"_Fld7394_TYPE","binary",1,0,0,0
"dbo","_InfoRg7391",4,4,"_Fld7394_RTRef","binary",4,0,0,0
"dbo","_InfoRg7391",4,5,"_Fld7394_RRRef","binary",16,0,0,0
"dbo","_InfoRg7391",4,6,"_Fld7395","nvarchar",72,0,0,0
"dbo","_InfoRg7391",4,7,"_Fld7396","nvarchar",72,0,0,0
"dbo","_InfoRg7391",4,8,"_Fld7397","numeric",9,10,2,0
"dbo","_InfoRg7391",4,9,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg7399",0,1,"_Fld7400RRef","binary",16,0,0,0
"dbo","_InfoRg7399",0,2,"_Fld7401","nvarchar",80,0,0,0
"dbo","_InfoRg7399",0,3,"_Fld7402","nvarchar",512,0,0,0
"dbo","_InfoRg7399",0,4,"_Fld7403","datetime2",6,19,0,0
"dbo","_InfoRg7399",0,5,"_Fld7404","datetime2",6,19,0,0
"dbo","_InfoRg7399",0,6,"_Fld7405","nvarchar",80,0,0,0
"dbo","_InfoRg7399",0,7,"_Fld7406","nvarchar",200,0,0,0
"dbo","_InfoRg7399",0,8,"_Fld7407","varbinary",-1,0,0,0
"dbo","_InfoRg7399",0,9,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg7411",0,1,"_Fld7412_TYPE","binary",1,0,0,0
"dbo","_InfoRg7411",0,2,"_Fld7412_RTRef","binary",4,0,0,0
"dbo","_InfoRg7411",0,3,"_Fld7412_RRRef","binary",16,0,0,0
"dbo","_InfoRg7411",0,4,"_Fld7413","numeric",9,10,0,0
"dbo","_InfoRg7411",0,5,"_Fld7414","datetime2",6,19,0,0
"dbo","_InfoRg7411",0,6,"_Fld7415","nvarchar",520,0,0,0
"dbo","_InfoRg7411",0,7,"_Fld7416","nvarchar",-1,0,0,0
"dbo","_InfoRg7411",0,8,"_Fld7417","nvarchar",-1,0,0,0
"dbo","_InfoRg7411",0,9,"_Fld7418","nvarchar",56,0,0,0
"dbo","_InfoRg7411",0,10,"_Fld7419","varbinary",-1,0,0,0
"dbo","_InfoRg7411",0,11,"_Fld7420","binary",1,0,0,0
"dbo","_InfoRg7411",0,12,"_Fld7421","varbinary",-1,0,0,0
"dbo","_InfoRg7411",0,13,"_Fld7422","datetime2",6,19,0,0
"dbo","_InfoRg7411",0,14,"_Fld7423","nvarchar",20,0,0,0
"dbo","_InfoRg7411",0,15,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg8523",14570,1,"_Fld8524","nvarchar",100,0,0,0
"dbo","_InfoRg8523",14570,2,"_Fld8525","nvarchar",400,0,0,0
"dbo","_InfoRg8523",14570,3,"_Fld8526RRef","binary",16,0,0,0
"dbo","_InfoRg8523",14570,4,"_Fld8527RRef","binary",16,0,0,0
"dbo","_InfoRg8523",14570,5,"_Fld8528","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,6,"_Fld8529","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,7,"_Fld8530","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,8,"_Fld8531","numeric",9,15,0,0
"dbo","_InfoRg8523",14570,9,"_Fld9159","binary",1,0,0,0
"dbo","_InfoRg8523",14570,10,"_Fld8532","binary",1,0,0,0
"dbo","_InfoRg8523",14570,11,"_Fld9160","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,12,"_Fld9161","numeric",9,10,0,0
"dbo","_InfoRg8523",14570,13,"_Fld9162","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,14,"_Fld9163","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,15,"_Fld9164","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,16,"_Fld9165","numeric",9,10,0,0
"dbo","_InfoRg8523",14570,17,"_Fld9166","datetime2",6,19,0,0
"dbo","_InfoRg8523",14570,18,"_Fld9409RRef","binary",16,0,0,0
"dbo","_InfoRg8523",14570,19,"_Fld9410","binary",16,0,0,0
"dbo","_InfoRg8523",14570,20,"_Fld9411","nvarchar",2048,0,0,0
"dbo","_InfoRg8523",14570,21,"_Fld9412","nvarchar",-1,0,0,0
"dbo","_InfoRg8523",14570,22,"_Fld9413","binary",1,0,0,0
"dbo","_InfoRg8523",14570,23,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg8566",0,1,"_Fld8567RRef","binary",16,0,0,0
"dbo","_InfoRg8566",0,2,"_Fld8568RRef","binary",16,0,0,0
"dbo","_InfoRg8566",0,3,"_Fld8569","datetime2",6,19,0,0
"dbo","_InfoRg8566",0,4,"_Fld8570","datetime2",6,19,0,0
"dbo","_InfoRg8566",0,5,"_Fld8571RRef","binary",16,0,0,0
"dbo","_InfoRg8566",0,6,"_Fld8572RRef","binary",16,0,0,0
"dbo","_InfoRg8566",0,7,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg8609",0,1,"_Period","datetime2",6,19,0,0
"dbo","_InfoRg8609",0,2,"_Fld8610","nvarchar",500,0,0,0
"dbo","_InfoRg8609",0,3,"_Fld8611","numeric",9,15,0,0
"dbo","_InfoRg8609",0,4,"_Fld1648","numeric",5,7,0,0
"dbo","_InfoRg8613",0,1,"_Fld8614","numeric",9,15,0,0
"dbo","_InfoRg8613",0,2,"_Fld8615","datetime2",6,19,0,0
"dbo","_InfoRg8613",0,3,"_Fld8616","binary",1,0,0,0
"dbo","_InfoRg8613",0,4,"_Fld8617","nvarchar",-1,0,0,0
"dbo","_InfoRg8613",0,5,"_Fld8618","binary",1,0,0,0
"dbo","_InfoRg8613",0,6,"_Fld1648","numeric",5,7,0,0
"dbo","_InfoRg8632",0,1,"_Fld8633","nvarchar",20,0,0,0
"dbo","_InfoRg8632",0,2,"_Fld8634","datetime2",6,19,0,0
"dbo","_InfoRg8632",0,3,"_Fld8635RRef","binary",16,0,0,0
"dbo","_InfoRg8632",0,4,"_Fld8636","nvarchar",-1,0,0,0
"dbo","_InfoRg8632",0,5,"_Fld8637","nvarchar",200,0,0,0
"dbo","_InfoRg8632",0,6,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg8654",0,1,"_Fld8655RRef","binary",16,0,0,0
"dbo","_InfoRg8654",0,2,"_Fld8656","numeric",13,20,0,0
"dbo","_InfoRg8654",0,3,"_Fld8657","nvarchar",500,0,0,0
"dbo","_InfoRg8654",0,4,"_Fld8658","nvarchar",500,0,0,0
"dbo","_InfoRg8654",0,5,"_Fld8659","nvarchar",-1,0,0,0
"dbo","_InfoRg8654",0,6,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg8672",0,1,"_Fld8673RRef","binary",16,0,0,0
"dbo","_InfoRg8672",0,2,"_Fld8674RRef","binary",16,0,0,0
"dbo","_InfoRg8672",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg8910",0,1,"_Fld8911","nvarchar",128,0,0,0
"dbo","_InfoRg8910",0,2,"_Fld8912","nvarchar",100,0,0,0
"dbo","_InfoRg8910",0,3,"_Fld8913","nvarchar",100,0,0,0
"dbo","_InfoRg8910",0,4,"_Fld8914","nvarchar",40,0,0,0
"dbo","_InfoRg8910",0,5,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9113",0,1,"_Fld9114RRef","binary",16,0,0,0
"dbo","_InfoRg9113",0,2,"_Fld9115","datetime2",6,19,0,0
"dbo","_InfoRg9113",0,3,"_Fld9116","numeric",5,3,0,0
"dbo","_InfoRg9113",0,4,"_Fld9117","datetime2",6,19,0,0
"dbo","_InfoRg9113",0,5,"_Fld9118","binary",1,0,0,0
"dbo","_InfoRg9113",0,6,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9119",0,1,"_Fld9120_TYPE","binary",1,0,0,0
"dbo","_InfoRg9119",0,2,"_Fld9120_RTRef","binary",4,0,0,0
"dbo","_InfoRg9119",0,3,"_Fld9120_RRRef","binary",16,0,0,0
"dbo","_InfoRg9119",0,4,"_Fld9121","nvarchar",72,0,0,0
"dbo","_InfoRg9119",0,5,"_Fld9122","nvarchar",500,0,0,0
"dbo","_InfoRg9119",0,6,"_Fld9123","datetime2",6,19,0,0
"dbo","_InfoRg9119",0,7,"_Fld9124","numeric",9,10,0,0
"dbo","_InfoRg9119",0,8,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9125",10251,1,"_Fld9126_TYPE","binary",1,0,0,0
"dbo","_InfoRg9125",10251,2,"_Fld9126_RTRef","binary",4,0,0,0
"dbo","_InfoRg9125",10251,3,"_Fld9126_RRRef","binary",16,0,0,0
"dbo","_InfoRg9125",10251,4,"_Fld9127","numeric",9,10,0,0
"dbo","_InfoRg9125",10251,5,"_Fld9128","datetime2",6,19,0,0
"dbo","_InfoRg9125",10251,6,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9129",0,1,"_Fld9130RRef","binary",16,0,0,0
"dbo","_InfoRg9129",0,2,"_Fld9131","numeric",9,10,0,0
"dbo","_InfoRg9129",0,3,"_Fld9132RRef","binary",16,0,0,0
"dbo","_InfoRg9129",0,4,"_Fld9133","binary",1,0,0,0
"dbo","_InfoRg9129",0,5,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9135",0,1,"_Period","datetime2",6,19,0,0
"dbo","_InfoRg9135",0,2,"_Fld9136_TYPE","binary",1,0,0,0
"dbo","_InfoRg9135",0,3,"_Fld9136_RTRef","binary",4,0,0,0
"dbo","_InfoRg9135",0,4,"_Fld9136_RRRef","binary",16,0,0,0
"dbo","_InfoRg9135",0,5,"_Fld9137","binary",16,0,0,0
"dbo","_InfoRg9135",0,6,"_Fld9138","datetime2",6,19,0,0
"dbo","_InfoRg9135",0,7,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9273",0,1,"_Fld9274RRef","binary",16,0,0,0
"dbo","_InfoRg9273",0,2,"_Fld9275RRef","binary",16,0,0,0
"dbo","_InfoRg9273",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9277",0,1,"_Fld9278","nvarchar",100,0,0,0
"dbo","_InfoRg9277",0,2,"_Fld9279RRef","binary",16,0,0,0
"dbo","_InfoRg9277",0,3,"_Fld9280RRef","binary",16,0,0,0
"dbo","_InfoRg9277",0,4,"_Fld9281","nvarchar",512,0,0,0
"dbo","_InfoRg9277",0,5,"_Fld9282","datetime2",6,19,0,0
"dbo","_InfoRg9277",0,6,"_Fld9283","binary",1,0,0,0
"dbo","_InfoRg9277",0,7,"_Fld9284_TYPE","binary",1,0,0,0
"dbo","_InfoRg9277",0,8,"_Fld9284_L","binary",1,0,0,0
"dbo","_InfoRg9277",0,9,"_Fld9284_N","numeric",9,10,2,0
"dbo","_InfoRg9277",0,10,"_Fld9284_T","datetime2",6,19,0,0
"dbo","_InfoRg9277",0,11,"_Fld9284_S","nvarchar",2048,0,0,0
"dbo","_InfoRg9277",0,12,"_Fld9284_RTRef","binary",4,0,0,0
"dbo","_InfoRg9277",0,13,"_Fld9284_RRRef","binary",16,0,0,0
"dbo","_InfoRg9277",0,14,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9290",0,1,"_Fld9291","nvarchar",100,0,0,0
"dbo","_InfoRg9290",0,2,"_Fld9292","nvarchar",512,0,0,0
"dbo","_InfoRg9290",0,3,"_Fld9293_TYPE","binary",1,0,0,0
"dbo","_InfoRg9290",0,4,"_Fld9293_L","binary",1,0,0,0
"dbo","_InfoRg9290",0,5,"_Fld9293_N","numeric",9,10,2,0
"dbo","_InfoRg9290",0,6,"_Fld9293_T","datetime2",6,19,0,0
"dbo","_InfoRg9290",0,7,"_Fld9293_S","nvarchar",2048,0,0,0
"dbo","_InfoRg9290",0,8,"_Fld9293_RTRef","binary",4,0,0,0
"dbo","_InfoRg9290",0,9,"_Fld9293_RRRef","binary",16,0,0,0
"dbo","_InfoRg9290",0,10,"_Fld9294","nvarchar",1024,0,0,0
"dbo","_InfoRg9290",0,11,"_Fld9295","binary",16,0,0,0
"dbo","_InfoRg9290",0,12,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9321",0,1,"_Period","datetime2",6,19,0,0
"dbo","_InfoRg9321",0,2,"_Fld9322RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,3,"_Fld9323","nvarchar",1000,0,0,0
"dbo","_InfoRg9321",0,4,"_Fld9324","numeric",9,15,3,0
"dbo","_InfoRg9321",0,5,"_Fld9325","nvarchar",72,0,0,0
"dbo","_InfoRg9321",0,6,"_Fld9326","nvarchar",72,0,0,0
"dbo","_InfoRg9321",0,7,"_Fld9327","numeric",9,10,0,0
"dbo","_InfoRg9321",0,8,"_Fld9328","numeric",9,10,0,0
"dbo","_InfoRg9321",0,9,"_Fld9329RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,10,"_Fld9330","nvarchar",1000,0,0,0
"dbo","_InfoRg9321",0,11,"_Fld9331","varbinary",-1,0,0,0
"dbo","_InfoRg9321",0,12,"_Fld9332RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,13,"_Fld9333RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,14,"_Fld9334RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,15,"_Fld9335","nvarchar",600,0,0,0
"dbo","_InfoRg9321",0,16,"_Fld9336RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,17,"_Fld9337RRef","binary",16,0,0,0
"dbo","_InfoRg9321",0,18,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9345",842,1,"_Fld9346","nvarchar",34,0,0,0
"dbo","_InfoRg9345",842,2,"_Fld9347","nvarchar",40,0,0,0
"dbo","_InfoRg9345",842,3,"_Fld9348","varbinary",-1,0,0,0
"dbo","_InfoRg9345",842,4,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9467",0,1,"_Fld9468_TYPE","binary",1,0,0,0
"dbo","_InfoRg9467",0,2,"_Fld9468_RTRef","binary",4,0,0,0
"dbo","_InfoRg9467",0,3,"_Fld9468_RRRef","binary",16,0,0,0
"dbo","_InfoRg9467",0,4,"_Fld9469","nvarchar",72,0,0,0
"dbo","_InfoRg9467",0,5,"_Fld9470","datetime2",6,19,0,0
"dbo","_InfoRg9467",0,6,"_Fld9471","datetime2",6,19,0,0
"dbo","_InfoRg9467",0,7,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9474",13343,1,"_Fld9475RRef","binary",16,0,0,0
"dbo","_InfoRg9474",13343,2,"_Fld9476","numeric",5,3,0,0
"dbo","_InfoRg9474",13343,3,"_Fld9477","numeric",5,3,0,0
"dbo","_InfoRg9474",13343,4,"_Fld10347","numeric",5,3,0,0
"dbo","_InfoRg9474",13343,5,"_Fld9478","numeric",5,3,0,0
"dbo","_InfoRg9474",13343,6,"_Fld9479","numeric",5,3,0,0
"dbo","_InfoRg9474",13343,7,"_Fld10348","datetime2",6,19,0,0
"dbo","_InfoRg9474",13343,8,"_Fld9481","numeric",5,5,3,0
"dbo","_InfoRg9474",13343,9,"_Fld9482","numeric",5,5,0,0
"dbo","_InfoRg9474",13343,10,"_Fld9483","numeric",9,15,2,0
"dbo","_InfoRg9474",13343,11,"_Fld9484","nvarchar",100,0,0,0
"dbo","_InfoRg9474",13343,12,"_Fld9485","numeric",9,10,0,0
"dbo","_InfoRg9474",13343,13,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9672",0,1,"_Fld9673RRef","binary",16,0,0,0
"dbo","_InfoRg9672",0,2,"_Fld9674","nvarchar",100,0,0,0
"dbo","_InfoRg9672",0,3,"_Fld9675","numeric",9,12,0,0
"dbo","_InfoRg9672",0,4,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9677",0,1,"_Fld9678","numeric",5,7,0,0
"dbo","_InfoRg9677",0,2,"_Fld9679","varbinary",-1,0,0,0
"dbo","_InfoRg9677",0,3,"_Fld9680","datetime2",6,19,0,0
"dbo","_InfoRg9682",0,1,"_Fld9683","binary",16,0,0,0
"dbo","_InfoRg9682",0,2,"_Fld9684","binary",16,0,0,0
"dbo","_InfoRg9682",0,3,"_Fld9685","nvarchar",510,0,0,0
"dbo","_InfoRg9682",0,4,"_Fld9686","datetime2",6,19,0,0
"dbo","_InfoRg9682",0,5,"_Fld9687","binary",16,0,0,0
"dbo","_InfoRg9682",0,6,"_Fld9688","nvarchar",510,0,0,0
"dbo","_InfoRg9682",0,7,"_Fld9689","nvarchar",510,0,0,0
"dbo","_InfoRg9682",0,8,"_Fld9690","varbinary",-1,0,0,0
"dbo","_InfoRg9682",0,9,"_Fld9691","nvarchar",-1,0,0,0
"dbo","_InfoRg9682",0,10,"_Fld9692","nvarchar",2048,0,0,0
"dbo","_InfoRg9682",0,11,"_Fld9693","numeric",5,2,0,0
"dbo","_InfoRg9682",0,12,"_Fld9694","varbinary",-1,0,0,0
"dbo","_InfoRg9682",0,13,"_Fld9695","varbinary",-1,0,0,0
"dbo","_InfoRg9682",0,14,"_Fld9696","varbinary",-1,0,0,0
"dbo","_InfoRg9682",0,15,"_Fld9697","nvarchar",-1,0,0,0
"dbo","_InfoRg9682",0,16,"_Fld9698","varbinary",-1,0,0,0
"dbo","_InfoRg9682",0,17,"_Fld9699","nvarchar",40,0,0,0
"dbo","_InfoRg9682",0,18,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9702",0,1,"_Fld9703","binary",16,0,0,0
"dbo","_InfoRg9702",0,2,"_Fld9704","datetime2",6,19,0,0
"dbo","_InfoRg9702",0,3,"_Fld9705RRef","binary",16,0,0,0
"dbo","_InfoRg9702",0,4,"_Fld9706","datetime2",6,19,0,0
"dbo","_InfoRg9702",0,5,"_Fld9707","numeric",5,3,0,0
"dbo","_InfoRg9702",0,6,"_Fld9708","numeric",5,6,0,0
"dbo","_InfoRg9702",0,7,"_Fld9709","numeric",5,9,0,0
"dbo","_InfoRg9702",0,8,"_Fld9710","numeric",9,10,0,0
"dbo","_InfoRg9702",0,9,"_Fld1648","numeric",5,7,0,0
"dbo","_InfoRg9713",0,1,"_Period","datetime2",6,19,0,0
"dbo","_InfoRg9713",0,2,"_Fld9714RRef","binary",16,0,0,0
"dbo","_InfoRg9713",0,3,"_Fld9715_TYPE","binary",1,0,0,0
"dbo","_InfoRg9713",0,4,"_Fld9715_RTRef","binary",4,0,0,0
"dbo","_InfoRg9713",0,5,"_Fld9715_RRRef","binary",16,0,0,0
"dbo","_InfoRg9713",0,6,"_Fld9716","datetime2",6,19,0,0
"dbo","_InfoRg9713",0,7,"_Fld9717RRef","binary",16,0,0,0
"dbo","_InfoRg9713",0,8,"_Fld9718","nvarchar",200,0,0,0
"dbo","_InfoRg9713",0,9,"_Fld9719","binary",1,0,0,0
"dbo","_InfoRg9713",0,10,"_Fld9720","nvarchar",-1,0,0,0
"dbo","_InfoRg9713",0,11,"_Fld9721","numeric",13,25,0,0
"dbo","_InfoRg9713",0,12,"_Fld9722","nvarchar",20,0,0,0
"dbo","_InfoRg9713",0,13,"_Fld9723","nvarchar",1000,0,0,0
"dbo","_InfoRg9713",0,14,"_Fld9724","nvarchar",20,0,0,0
"dbo","_InfoRg9713",0,15,"_Fld9725","nvarchar",510,0,0,0
"dbo","_InfoRg9713",0,16,"_Fld9726","datetime2",6,19,0,0
"dbo","_InfoRg9713",0,17,"_Fld346","numeric",5,7,0,0
"dbo","_InfoRg9729",13,1,"_Fld9730","nvarchar",510,0,0,0
"dbo","_InfoRg9729",13,2,"_Fld9731RRef","binary",16,0,0,0
"dbo","_InfoRg9729",13,3,"_Fld9732","nvarchar",40,0,0,0
"dbo","_InfoRg9729",13,4,"_Fld9733","nvarchar",200,0,0,0
"dbo","_InfoRg9729",13,5,"_Fld9734","numeric",9,10,0,0
"dbo","_InfoRg9729",13,6,"_Fld9735","numeric",9,10,0,0
"dbo","_InfoRg9729",13,7,"_Fld9736RRef","binary",16,0,0,0
"dbo","_InfoRg9729",13,8,"_Fld9737RRef","binary",16,0,0,0
"dbo","_InfoRg9729",13,9,"_Fld9738","nvarchar",40,0,0,0
"dbo","_InfoRg9729",13,10,"_Fld9739","numeric",9,11,0,0
"dbo","_InfoRg9729",13,11,"_Fld9740","binary",16,0,0,0
"dbo","_InfoRg9729",13,12,"_Fld9741","numeric",9,10,0,0
"dbo","_InfoRg9729",13,13,"_Fld9742","varbinary",-1,0,0,0
"dbo","_InfoRg9729",13,14,"_Fld9743","nvarchar",-1,0,0,0
"dbo","_InfoRg9729",13,15,"_Fld9744","nvarchar",2048,0,0,0
"dbo","_InfoRg9729",13,16,"_Fld9745","nvarchar",200,0,0,0
"dbo","_InfoRg9729",13,17,"_Fld9746","nvarchar",510,0,0,0
"dbo","_InfoRg9729",13,18,"_Fld9747","nvarchar",510,0,0,0
"dbo","_InfoRg9729",13,19,"_Fld9748","numeric",9,10,0,0
"dbo","_InfoRg9729",13,20,"_Fld9749","binary",1,0,0,0
"dbo","_InfoRg9729",13,21,"_Fld9750","binary",1,0,0,0
"dbo","_InfoRg9729",13,22,"_Fld9751","binary",1,0,0,0
"dbo","_InfoRg9729",13,23,"_Fld9752","binary",1,0,0,0
"dbo","_InfoRg9729",13,24,"_Fld9753","numeric",9,10,0,0
"dbo","_InfoRg9729",13,25,"_Fld9754","numeric",9,10,0,0
"dbo","_InfoRg9729",13,26,"_Fld9755","varbinary",-1,0,0,0
"dbo","_InfoRg9729",13,27,"_Fld9756RRef","binary",16,0,0,0
"dbo","_InfoRg9729",13,28,"_Fld9757","nvarchar",2048,0,0,0
"dbo","_InfoRg9729",13,29,"_Fld9758","binary",1,0,0,0
"dbo","_InfoRg9729",13,30,"_Fld9759","binary",1,0,0,0
"dbo","_InfoRg9729",13,31,"_Fld1648","numeric",5,7,0,0
"dbo","_InfoRg9762",8,1,"_Fld9763","nvarchar",510,0,0,0
"dbo","_InfoRg9762",8,2,"_Fld9764RRef","binary",16,0,0,0
"dbo","_InfoRg9762",8,3,"_Fld9765","nvarchar",40,0,0,0
"dbo","_InfoRg9762",8,4,"_Fld9766","nvarchar",200,0,0,0
"dbo","_InfoRg9762",8,5,"_Fld9767","numeric",9,10,0,0
"dbo","_InfoRg9762",8,6,"_Fld9768RRef","binary",16,0,0,0
"dbo","_InfoRg9762",8,7,"_Fld9769","nvarchar",40,0,0,0
"dbo","_InfoRg9762",8,8,"_Fld9770","nvarchar",2048,0,0,0
"dbo","_InfoRg9762",8,9,"_Fld9771","nvarchar",-1,0,0,0
"dbo","_InfoRg9773",0,1,"_Fld9774","nvarchar",72,0,0,0
"dbo","_InfoRg9773",0,2,"_Fld9775","varbinary",-1,0,0,0
"dbo","_InfoRg9773",0,3,"_Fld9776","datetime2",6,19,0,0
"dbo","_InfoRg9773",0,4,"_Fld9777","numeric",5,3,0,0
"dbo","_InfoRg9773",0,5,"_Fld9778","numeric",5,2,1,0
"dbo","_InfoRg9773",0,6,"_Fld9779","datetime2",6,19,0,0
"dbo","_InfoRg9773",0,7,"_Fld9780","numeric",5,3,0,0
"dbo","_InfoRg9773",0,8,"_Fld9781","nvarchar",72,0,0,0
"dbo","_InfoRg9773",0,9,"_Fld9782","nvarchar",72,0,0,0
"dbo","_InfoRg9773",0,10,"_Fld9783","nvarchar",2000,0,0,0
"dbo","_InfoRg9773",0,11,"_Fld1648","numeric",5,7,0,0
"dbo","_InfoRg9787",1,1,"_Fld9788","nvarchar",72,0,0,0
"dbo","_InfoRg9787",1,2,"_Fld9789","binary",16,0,0,0
"dbo","_InfoRg9787",1,3,"_Fld9790","varbinary",-1,0,0,0
"dbo","_InfoRg9787",1,4,"_Fld9791","datetime2",6,19,0,0
"dbo","_InfoRg9794",0,1,"_Fld9795","binary",16,0,0,0
